股票代號,股利發放年度,股利盈餘所屬期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費天數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費天數,現金股利(盈餘),現金股利(公積),總現金股利,股票股利(盈餘),股票股利(公積),總股票股利,總股利合計
1808,2007,2006全年,'07/06/13,'07/09/06,29,'07/10/08,21,,'07/09/06,29,'07/10/08,21,0.5,0,0.5,2.5,0,2.5,3
1808,2006,2005全年,'06/06/15,,,,,,'06/08/24,44.2,'06/08/31,6,0,0,0,0.83,0,0.83,0.83
1808,2005,2004全年,'05/05/25,,,,,,,,,,0,0,0,0,0,0,0
1808,2004,2003全年,'04/04/05,,,,,,,,,,0,0,0,0,0,0,0
1808,2003,2002全年,'03/06/27,,,,,,,,,,0,0,0,0,0,0,0
1808,2002,2001全年,'02/06/27,,,,,,,,,,0,0,0,0,0,0,0
1808,2001,2000全年,'01/04/30,,,,,,,,,,0,0,0,0,0,0,0
1808,2000,1999全年,,,,,,,,,,,0,0,0,0,0,0,0
1808,1999,1998全年,,,,,,,,,,,0,0,0,0,0,0,0
1808,1998,1997全年,'98/06/30,,,,,,,,,,0,0,0,0,0,0,0
1808,1997,1996全年,,,,,,,,,,,0,0,0,0,0,0,0
1808,1996,1995全年,,,,,,,,,,,0,0,0,0,0,0,0
1808,1995,1994全年,'95/04/10,,,,,,'95/06/01,36.7,'06/04/19,2754,0,0,0,2,0.14,2.13,2.13
1808,1994,1993全年,'94/04/28,,,,,,'94/08/08,,,,0,0,0,1.62,0.18,1.8,1.8
1808,1993,1992全年,'93/03/30,,,,,,'93/07/03,,,,0,0,0,1.5,0.15,1.65,1.65
1809,2024,2023全年,'24/06/18,'24/07/31,24.1,'24/07/31,1,'24/08/23,,,,,0.2,0,0.2,0,0,0,0.2
1809,2023,2022全年,'23/06/19,'23/08/03,15.3,'23/08/04,,'23/08/25,,,,,0.25,0,0.25,0,0,0,0.25
1809,2022,2021全年,'22/06/21,'22/07/26,11.7,'22/07/29,4,'22/08/19,,,,,0.25,0,0.25,0,0,0,0.25
1809,2021,2020全年,'21/06/24,'21/08/12,13.1,'21/08/12,1,'21/09/03,,,,,0.2,0,0.2,0,0,0,0.2
1809,2020,2019全年,'20/06/22,'20/07/21,9.51,'20/07/22,2,'20/08/13,,,,,0.2,0,0.2,0,0,0,0.2
1809,2019,2018全年,'19/06/18,'19/07/11,12.6,'19/07/11,1,'19/07/31,,,,,0.2,0,0.2,0,0,0,0.2
1809,2018,2017全年,'18/06/20,'18/07/18,13.6,'19/06/05,216,'18/08/03,,,,,0.2,0,0.2,0,0,0,0.2
1809,2017,2016全年,'17/06/22,'17/08/09,12.4,'17/08/09,1,'17/08/25,,,,,0.3,0,0.3,0,0,0,0.3
1809,2016,2015全年,'16/06/22,'16/07/07,10.4,'16/07/07,1,'16/07/29,,,,,0.2,0,0.2,0,0,0,0.2
1809,2015,2014全年,'15/06/22,'15/07/07,11.8,'16/08/30,284,'15/07/22,,,,,0.2,0.3,0.5,0,0,0,0.5
1809,2014,2013全年,'14/06/18,'14/07/23,14.9,'14/07/30,,'14/08/14,,,,,0.35,0,0.35,0,0,0,0.35
1809,2013,2012全年,'13/06/17,'13/07/12,13.2,'13/07/12,1,,,,,,0.3,0,0.3,0,0,0,0.3
1809,2012,2011全年,'12/06/21,'12/07/16,13.5,'12/08/10,19,,,,,,0.5,0,0.5,0,0,0,0.5
1809,2011,2010全年,'11/06/16,'11/07/15,17.4,'11/07/15,1,,,,,,0.5,0,0.5,0,0,0,0.5
1809,2010,2009全年,'10/06/09,'10/08/23,30.8,'10/08/23,1,,'10/08/23,30.8,'10/08/23,1,0.2,0,0.2,0.3,0,0.3,0.5
1809,2009,2008全年,'09/06/22,,,,,,,,,,0,0,0,0,0,0,0
1809,2008,2007全年,'08/05/30,'08/08/14,9.85,'08/08/14,1,,'08/08/14,9.85,'08/08/14,1,0.1,0,0.1,0.15,0,0.15,0.25
1809,2007,2006全年,'07/05/30,'07/07/26,17.6,'07/07/26,1,,'07/07/26,17.6,'07/07/26,1,0.1,0,0.1,0.15,0,0.15,0.25
1809,2006,2005全年,'06/06/09,'06/07/06,7.01,'06/07/12,5,,,,,,0.2,0,0.2,0,0,0,0.2
1809,2005,2004全年,'05/06/23,,,,,,,,,,0,0,0,0,0,0,0
1809,2004,2003全年,'04/06/23,,,,,,,,,,0,0,0,0,0,0,0
1809,2003,2002全年,'03/06/26,,,,,,,,,,0,0,0,0,0,0,0
1809,2002,2001全年,'02/06/17,,,,,,,,,,0,0,0,0,0,0,0
1809,2001,2000全年,,,,,,,,,,,0,0,0,0,0,0,0
1809,2000,1999全年,'00/06/22,,,,,,'00/08/26,,'00/08/28,,0,0,0,0.8,0,0.8,0.8
1809,1999,1998全年,'99/06/15,,,,,,'99/07/29,,'99/08/13,14,0,0,0,0.5,0,0.5,0.5
1809,1998,1997全年,'98/06/11,,,,,,'98/07/30,,'24/03/06,6357,0,0,0,1.2,0.8,2,2
1809,1997,1996全年,,,,,,,,,,,0,0,0,1,1,2,2
1809,1996,1995全年,'96/06/08,'96/07/08,36.1,'96/07/08,1,,'96/08/17,33.8,'96/08/17,1,1,0,1,0.5,0.5,1,2
1809,1995,1994全年,'95/04/11,'95/06/24,,,,,'95/06/24,,,,0.4,0,0.4,3.28,0,3.28,3.68
1809,1994,1993全年,'94/06/04,,,,,,'94/09/14,,,,0,0,0,4.5,0,4.5,4.5
1809,1993,1992全年,,,,,,,,,,,0.5,0,0.5,12,0,12,12.5
1810,2024,2023全年,'24/06/26,'24/07/29,17.8,'24/07/29,1,'24/08/23,,,,,0.2,0,0.2,0,0,0,0.2
1810,2023,2022全年,'23/06/21,'23/07/27,20.8,'23/07/27,1,'23/08/23,,,,,0.2,0,0.2,0,0,0,0.2
1810,2022,2021全年,'22/06/27,'22/07/27,11.2,'22/07/29,3,'22/08/23,,,,,0.2,0,0.2,0,0,0,0.2
1810,2021,2020全年,'21/06/29,'21/07/27,11.8,'21/07/28,2,'21/08/25,,,,,0.2,0,0.2,0,0,0,0.2
1810,2020,2019全年,'20/06/29,,,,,,,,,,0,0,0,0,0,0,0
1810,2019,2018全年,'19/06/28,'19/07/25,7.69,'19/10/21,58,'19/08/23,,,,,0.2,0,0.2,0,0,0,0.2
1810,2018,2017全年,'18/06/28,'18/07/26,8.88,'18/08/02,6,'18/08/24,,,,,0.3,0,0.3,0,0,0,0.3
1810,2017,2016全年,'17/06/28,,,,,,,,,,0,0,0,0,0,0,0
1810,2016,2015全年,'16/06/29,'16/07/28,7.62,'16/08/01,3,'16/08/25,,,,,0.2,0,0.2,0,0,0,0.2
1810,2015,2014全年,'15/06/25,'15/07/28,8,'15/08/10,10,'15/09/04,,,,,0.3,0,0.3,0,0,0,0.3
1810,2014,2013全年,'14/06/27,'14/08/20,10.8,'14/08/26,5,'14/09/15,,,,,0.33,0,0.33,0,0,0,0.33
1810,2013,2012全年,'13/06/20,,,,,,,,,,0,0,0,0,0,0,0
1810,2012,2011全年,'12/06/21,'12/07/23,7.55,'12/08/10,14,,,,,,0.11,0.34,0.45,0,0,0,0.45
1810,2011,2010全年,'11/06/28,,,,,,,,,,0,0,0,0,0,0,0
1810,2010,2009全年,'10/06/25,,,,,,,,,,0,0,0,0,0,0,0
1810,2009,2008全年,,,,,,,,,,,0,0,0,0,0,0,0
1810,2008,2007全年,,,,,,,,,,,0,0,0,0,0,0,0
1810,2007,2006全年,,,,,,,,,,,0,0,0,0,0,0,0
1810,2006,2005全年,,,,,,,,,,,0,0,0,0,0,0,0
1810,2005,2004全年,,,,,,,,,,,0,0,0,0,0,0,0
1810,2004,2003全年,'04/06/28,,,,,,,,,,0,0,0,0,0,0,0
1810,2003,2002全年,'03/06/27,,,,,,,,,,0,0,0,0,0,0,0
1810,2002,2001全年,'02/06/26,,,,,,,,,,0,0,0,0,0,0,0
1810,2001,2000全年,'01/05/31,,,,,,,,,,0,0,0,0,0,0,0
1810,2000,1999全年,,,,,,,,,,,0.5,0,0.5,0,0,0,0.5
1810,1999,1998全年,'99/05/28,,,,,,,,,,0,0,0,0,0,0,0
1810,1998,1997全年,'98/05/29,'98/07/28,,'98/07/28,1,,,,,,1,0,1,0,0,0,1
1810,1997,1996全年,'97/05/28,'97/07/29,,'97/07/31,3,,'97/07/29,,'97/07/31,3,1,0,1,0.5,0,0.5,1.5
1810,1996,1995全年,'96/05/31,'96/07/18,,'97/03/10,183,,'96/07/24,,'96/07/25,2,0.5,0,0.5,0.8,0.7,1.5,2
1810,1995,1994全年,'95/05/20,'95/07/10,,'95/07/10,1,,'95/07/10,,'95/07/10,1,1.5,0,1.5,1.6,0.9,2.5,4
1810,1994,1993全年,'94/04/30,,,,,,'94/07/25,136,,,0,0,0,4,0,4,4
1810,1993,1992全年,'93/04/30,,,,,,'93/07/21,86,'93/07/21,1,0,0,0,1.55,1.7,3.25,3.25
1810,1992,1991全年,'92/04/30,,,,,,'92/07/19,108,'92/07/20,,0,0,0,3,0,3,3
1810,1991,1990全年,,,,,,,,,,,2.5,0,2.5,0,0,0,2.5
1810,1990,1989全年,'90/04/30,,,,,,'90/08/09,,,,0,0,0,33.67,0,33.67,33.67
1810,1985,1984全年,,,,,,,,,,,0,0,0,0.9,0.1,1,1
1813,2024,2023全年,,'24/08/01,20.2,,,'24/08/30,,,,,0,0.5,0.5,0,0,0,0.5
1813,2023,2022全年,,'23/08/03,19.1,'23/09/01,,'23/08/31,,,,,0.25,0.25,0.5,0,0,0,0.5
1813,2022,2021全年,,'22/08/03,19,'22/08/05,3,'22/08/30,,,,,0,0.5,0.5,0,0,0,0.5
1813,2021,2020全年,,,,,,,,,,,0,0,0,0,0,0,0
1813,2020,2019全年,'20/05/29,'20/07/29,20.6,'22/08/23,508,'20/08/25,,,,,1,0,1,0,0,0,1
1813,2019,2018全年,'19/05/29,'19/07/09,27.2,'19/09/03,40,'19/08/06,,,,,2,0,2,0,0,0,2
1813,2018,2017全年,'18/05/29,'18/06/14,19,'18/08/08,39,'18/07/13,,,,,1,0,1,0,0,0,1
1813,2017,2016全年,'17/06/22,'17/07/11,21.8,'18/09/04,287,'17/08/15,,,,,1,0,1,0,0,0,1
1813,2016,2015全年,'16/05/31,'16/07/05,26.7,'19/05/17,703,'16/08/05,,,,,2,0,2,0,0,0,2
1813,2015,2014全年,'15/05/20,'15/06/05,29,'15/11/23,117,'15/07/09,,,,,1,0,1,0,0,0,1
1813,2014,2013全年,'14/06/17,'14/07/03,37.6,'14/07/03,1,,,,,,2,0,2,0,0,0,2
1813,2013,2012全年,'13/06/18,'13/07/03,42.8,'13/07/03,1,,,,,,2.02,0,2.02,0,0,0,2.02
1813,2012,2011全年,'12/06/05,'12/07/03,36.5,'12/08/16,32,,,,,,1.2,0,1.2,0,0,0,1.2
1813,2011,2010全年,'11/06/28,'11/08/08,36.6,'11/09/14,27,,,,,,1.5,0,1.5,0,0,0,1.5
1813,2010,2009全年,'10/06/14,'10/07/27,43.8,'10/08/05,8,,,,,,1,0,1,0,0,0,1
1813,2009,2008全年,'09/05/15,'09/06/05,,'09/06/05,1,,,,,,0.5,0,0.5,0,0,0,0.5
1813,2008,2007全年,'08/05/28,,,,,,'08/08/04,,'09/04/16,175,1.05,0,1.05,1.05,0,1.05,2.1
1813,2007,2006全年,'07/06/21,'07/07/04,,,,,,,,,1.27,0,1.27,0,0,0,1.27
1813,2006,2005全年,'06/06/23,'06/07/02,,,,,,,,,1.4,0,1.4,0,0,0,1.4
1813,2005,2004全年,,,,,,,,,,,0.47,0,0.47,0,0,0,0.47
1813,2004,2003全年,'04/05/27,'04/06/29,,,,,'04/06/29,,,,0.1,0,0.1,2.52,0,2.52,2.62
1813,2003,2002全年,'03/06/05,,,,,,'03/06/19,,,,0,0,0,0.18,0,0.18,0.18
1815,2024,2023全年,'24/06/18,,,,,,,,,,0,0,0,0,0,0,0
1815,2023,2022全年,'23/06/07,'23/08/25,13,'23/08/30,4,'23/09/21,'23/08/25,13,'23/08/30,4,0.1,0,0.1,0.2,0,0.2,0.3
1815,2022,2021全年,'22/06/24,'22/08/09,12.2,'22/08/19,9,'22/09/28,'22/08/09,12.2,'22/08/19,9,0.6,0,0.6,0.3,0,0.3,0.9
1815,2021,2020全年,'21/06/22,,,,,,,,,,0,0,0,0,0,0,0
1815,2020,2019全年,'20/06/18,,,,,,,,,,0,0,0,0,0,0,0
1815,2019,2018全年,'19/06/18,'19/09/03,14.5,'19/09/06,4,'19/10/08,'19/09/03,14.5,'19/09/06,4,0.5,0,0.5,0.1,0,0.1,0.6
1815,2018,2017全年,'18/06/21,'18/07/27,17.8,'18/07/31,3,'18/08/24,,,,,0.65,0,0.65,0,0,0,0.65
1815,2017,2016全年,'17/06/22,'17/07/24,14.4,'17/08/01,7,'17/08/25,,,,,0.5,0,0.5,0,0,0,0.5
1815,2016,2015全年,'16/06/22,'16/08/01,13,'16/08/01,1,'16/09/02,,,,,0.35,0,0.35,0,0,0,0.35
1815,2015,2014全年,'15/06/10,'15/07/13,11,'15/07/13,1,'15/08/17,,,,,0.2,0,0.2,0,0,0,0.2
1815,2014,2013全年,'14/06/24,'14/07/31,12.1,'14/07/31,1,'14/09/04,,,,,0.15,0,0.15,0,0,0,0.15
1815,2013,2012全年,'13/06/28,,,,,,,,,,0,0,0,0,0,0,0
1815,2012,2011全年,'12/06/22,'12/08/31,15.9,'12/09/03,2,,,,,,0.18,0,0.18,0,0,0,0.18
1815,2011,2010全年,'11/06/24,'11/09/15,19.1,'11/09/16,2,,'11/09/15,19.1,'11/09/16,2,0.79,0,0.79,0.2,0,0.2,0.99
1815,2010,2009全年,'10/06/30,,,,,,,,,,0,0,0,0,0,0,0
1815,2009,2008全年,'09/05/27,'09/10/01,15.1,'09/10/01,1,,'09/10/01,15.1,'09/10/01,1,0.05,0,0.05,0.2,0,0.2,0.25
1815,2008,2007全年,'08/06/27,'08/10/22,8.59,'09/03/27,106,,'08/10/22,8.59,'09/03/27,106,0.5,0,0.5,0.71,0,0.71,1.21
1815,2007,2006全年,'07/06/14,'07/08/09,32.6,'07/08/10,2,,'07/08/09,32.6,'07/08/10,2,1.5,0,1.5,0.5,0,0.5,2
1815,2006,2005全年,'06/06/08,'06/07/26,21.3,'06/08/02,6,,'06/07/26,21.3,'06/08/02,6,1.5,0,1.5,0.8,0,0.8,2.3
1815,2005,2004全年,'05/05/19,'05/07/21,,'05/12/22,108,,'05/07/21,,'05/12/22,108,0.42,0,0.42,0.95,0,0.95,1.37
1815,2004,2003全年,,,,,,,,,,,0,0,0,0,0,0,0
1815,2002,2001全年,,,,,,,,,,,0,0,0,0,0,0,0
1815,2001,2000全年,,,,,,,,,,,0,0,0,0,0,0,0
1817,2024,2023全年,'24/05/29,'24/07/03,38.0,'24/07/10,6,'24/07/26,,,,,1.8,0,1.8,0,0,0,1.8
1817,2023,2022全年,'23/05/30,'23/06/28,37.1,'24/04/29,204,'23/07/20,,,,,2.3,0,2.3,0,0,0,2.3
1817,2022,2021全年,'22/05/26,'22/06/30,32.8,'22/08/12,32,'22/07/22,,,,,2.0,0,2.0,0,0,0,2.0
1817,2021,2020全年,'21/05/27,'21/08/23,35.2,'21/08/25,3,'21/09/24,,,,,2.0,0,2.0,0,0,0,2.0
1817,2020,2019全年,'20/05/28,'20/07/01,32.3,'20/12/21,121,'20/07/31,,,,,1.71,0,1.71,0,0,0,1.71
1817,2019,2018全年,'19/06/20,'19/08/08,36.9,'21/04/28,417,'19/09/04,,,,,2.3,0,2.3,0,0,0,2.3
1817,2018,2017全年,'18/06/13,'18/08/09,39.7,'21/06/30,704,'18/09/06,,,,,2.3,0,2.3,0,0,0,2.3
1817,2017,2016全年,'17/06/21,'17/08/09,37.2,'17/08/18,8,'17/09/06,,,,,2.2,0,2.2,0,0,0,2.2
1817,2016,2015全年,'16/06/17,'16/08/09,36.4,'16/09/07,22,'16/09/02,,,,,2.0,0,2.0,0,0,0,2.0
1817,2015,2014全年,'15/06/17,'15/08/03,33.3,'15/08/05,3,'15/08/28,,,,,1.8,0,1.8,0,0,0,1.8
1817,2014,2013全年,'14/06/25,'14/08/06,30.9,'14/12/31,105,'14/08/29,,,,,1.6,0,1.6,0,0,0,1.6
1817,2013,2012全年,'13/06/24,'13/07/29,,'13/07/31,3,,,,,,1.2,0,1.2,0,0,0,1.2
1817,2012,2011全年,'12/06/20,'12/07/17,,'12/07/17,1,,,,,,1.0,0,1.0,0,0,0,1.0
1902,2019,2018全年,'19/06/11,'19/08/23,19.8,,,'19/09/27,,,,,0.35,0,0.35,0,0,0,0.35
1902,2018,2017全年,'18/06/13,'18/06/29,18.4,,,'18/07/24,,,,,0.33,0,0.33,0,0,0,0.33
1902,2017,2016全年,'17/06/28,,,,,,,,,,0,0,0,0,0,0,0
1902,2016,2015全年,'16/06/07,,,,,,,,,,0,0,0,0,0,0,0
1902,2015,2014全年,'15/06/10,,,,,,,,,,0,0,0,0,0,0,0
1902,2014,2013全年,'14/06/12,,,,,,,,,,0,0,0,0,0,0,0
1902,2013,2012全年,'13/06/10,,,,,,,,,,0,0,0,0,0,0,0
1902,2012,2011全年,'12/06/18,'12/09/17,9.44,,,,,,,,0.5,0,0.5,0,0,0,0.5
1902,2011,2010全年,'11/06/24,'11/08/23,10.8,,,,'11/08/23,10.8,,,0.6,0,0.6,0.6,0,0.6,1.2
1902,2010,2009全年,'10/06/18,,,,,,,,,,0,0,0,0,0,0,0
1902,2009,2008全年,'09/06/19,,,,,,,,,,0,0,0,0,0,0,0
1902,2008,2007全年,'08/06/13,,,,,,,,,,0,0,0,0,0,0,0
1902,2007,2006全年,'07/06/08,,,,,,,,,,0,0,0,0,0,0,0
1902,2006,2005全年,'06/06/09,,,,,,,,,,0,0,0,0,0,0,0
1902,2005,2004全年,'05/06/10,,,,,,,,,,0,0,0,0,0,0,0
1902,2004,2003全年,'04/06/11,,,,,,,,,,0,0,0,0,0,0,0
1902,2003,2002全年,'03/06/06,,,,,,,,,,0,0,0,0,0,0,0
1902,2002,2001全年,'02/06/14,,,,,,,,,,0,0,0,0,0,0,0
1902,2001,2000全年,'01/06/07,,,,,,,,,,0,0,0,0,0,0,0
1902,2000,1999全年,'00/06/03,,,,,,,,,,0,0,0,0,0,0,0
1902,1999,1998全年,,,,,,,,,,,0,0,0,0,0,0,0
1902,1998,1997全年,,,,,,,,,,,0,0,0,0,0,0,0
1902,1997,1996全年,,,,,,,,,,,0,0,0,0,0,0,0
1902,1996,1995全年,,,,,,,,,,,0,0,0,0,1,1,1
1902,1995,1994全年,,,,,,,,,,,0,0,0,0,0,0,0
1902,1994,1993全年,'94/05/12,,,,,,,,,,0,0,0,0,0,0,0
1902,1993,1992全年,,,,,,,,,,,0,0,0,0,0,0,0
1902,1992,1991全年,'92/05/14,,,,,,'92/06/30,28.2,,,0,0,0,0,1,1,1
1902,1991,1990全年,'91/05/30,,,,,,'91/10/05,31.3,,,0,0,0,0,1.3,1.3,1.3
1902,1990,1989全年,,,,,,,,,,,0,0,0,0,0.3,0.3,0.3
1903,2024,2023全年,'24/06/18,,,,,,,,,,0,0,0,0,0,0,0
1903,2023,2022全年,'23/06/05,,,,,,,,,,0,0,0,0,0,0,0
1903,2022,2021全年,'22/06/14,,,,,,,,,,0,0,0,0,0,0,0
1903,2021,2020全年,'21/06/07,,,,,,,,,,0,0,0,0,0,0,0
1903,2020,2019全年,'20/06/18,,,,,,,,,,0,0,0,0,0,0,0
1903,2019,2018全年,'19/06/24,,,,,,,,,,0,0,0,0,0,0,0
1903,2018,2017全年,'18/06/11,,,,,,,,,,0,0,0,0,0,0,0
1903,2017,2016全年,'17/06/15,,,,,,,,,,0,0,0,0,0,0,0
1903,2016,2015全年,'16/06/08,,,,,,,,,,0,0,0,0,0,0,0
1903,2015,2014全年,'15/06/08,,,,,,,,,,0,0,0,0,0,0,0
1903,2014,2013全年,'14/06/27,,,,,,,,,,0,0,0,0,0,0,0
1903,2013,2012全年,'13/06/04,,,,,,,,,,0,0,0,0,0,0,0
1903,2012,2011全年,'12/06/21,,,,,,,,,,0,0,0,0,0,0,0
1903,2011,2010全年,'11/06/28,,,,,,,,,,0,0,0,0,0,0,0
1903,2010,2009全年,'10/06/15,,,,,,,,,,0,0,0,0,0,0,0
1903,2009,2008全年,'09/06/10,,,,,,,,,,0,0,0,0,0,0,0
1903,2008,2007全年,'08/06/19,,,,,,,,,,0,0,0,0,0,0,0
1903,2007,2006全年,'07/06/13,,,,,,,,,,0,0,0,0,0,0,0
1903,2006,2005全年,'06/06/14,,,,,,,,,,0,0,0,0,0,0,0
1903,2005,2004全年,'05/05/26,,,,,,,,,,0,0,0,0,0,0,0
1903,2004,2003全年,'04/06/23,,,,,,,,,,0,0,0,0,0,0,0
1903,2003,2002全年,'03/06/30,,,,,,,,,,0,0,0,0,0,0,0
1903,2002,2001全年,'02/06/25,,,,,,,,,,0,0,0,0,0,0,0
1903,2001,2000全年,'01/05/28,,,,,,'01/09/01,,'01/09/03,,0,0,0,0,0.8,0.8,0.8
1903,2000,1999全年,,,,,,,,,,,0,0,0,0,0,0,0
1903,1999,1998全年,'99/05/12,,,,,,'99/08/25,,'99/09/04,9,0,0,0,0,0.8,0.8,0.8
1903,1998,1997全年,,,,,,,,,,,0,0,0,0,0,0,0
1903,1997,1996全年,'97/05/13,,,,,,'97/08/25,138,,,0,0,0,0,0.73,0.73,0.73
1903,1996,1995全年,,,,,,,,,,,0,0,0,0,0,0,0
1903,1995,1994全年,'95/05/08,,,,,,'95/09/18,44.9,'95/09/18,1,0,0,0,0.25,0,0.25,0.25
1903,1994,1993全年,'94/05/30,,,,,,'94/08/27,73.2,'96/12/05,653,0,0,0,0.85,0.15,1,1
1903,1993,1992全年,,,,,,,,,,,0,0,0,0,0,0,0
1903,1990,1989全年,'90/05/14,,,,,,'90/12/19,48.6,,,0,0,0,0.6,0.4,1,1
1903,1989,1988全年,,,,,,,,,,,0,0,0,1,0.35,1.35,1.35
1903,1988,1987全年,,,,,,,,,,,1,0,1,1.85,0.45,2.3,3.3
1903,1987,1986全年,,,,,,,,,,,1.5,0,1.5,1.4,0.6,2,3.5
1903,1986,1985全年,,,,,,,,,,,1,0,1,0,0,0,1
1903,1985,1984全年,,,,,,,,,,,1.5,0,1.5,1.6,0.4,2,3.5
1903,1984,1983全年,,,,,,,,,,,1.5,0,1.5,1.5,0.81,2.31,3.81
1904,2024,2023全年,,'24/06/24,28.6,,,'24/07/29,,,,,0.5,0,0.5,0,0,0,0.5
1904,2023,2022全年,,'23/06/27,33.6,'23/07/06,8,'23/07/28,,,,,1.1,0,1.1,0,0,0,1.1
1904,2022,2021全年,,'22/06/28,28,'23/04/20,197,'22/07/29,,,,,1.9,0,1.9,0,0,0,1.9
1904,2021,2020全年,'21/06/11,'21/08/17,37.8,,,'21/09/17,,,,,1.8,0,1.8,0,0,0,1.8
1904,2020,2019全年,'20/06/12,'20/07/06,22.8,'20/07/13,6,'20/08/07,,,,,1.2,0,1.2,0,0,0,1.2
1904,2019,2018全年,'19/06/13,'19/07/11,19.5,'20/02/07,139,'19/08/15,,,,,1.1,0,1.1,0,0,0,1.1
1904,2018,2017全年,'18/06/08,'18/07/12,16.4,'18/07/30,13,'18/08/17,,,,,0.7,0,0.7,0,0,0,0.7
1904,2017,2016全年,'17/06/16,'17/07/13,14.2,'17/07/14,2,'17/08/17,,,,,0.5,0,0.5,0,0,0,0.5
1904,2016,2015全年,'16/06/06,'16/07/07,10.9,'16/08/15,27,'16/08/10,,,,,0.6,0,0.6,0,0,0,0.6
1904,2015,2014全年,'15/06/10,'15/07/13,11.6,'15/07/14,2,'15/08/14,,,,,0.35,0,0.35,0,0,0,0.35
1904,2014,2013全年,'14/06/12,'14/07/14,12.4,'14/08/27,32,,,,,,0.6,0,0.6,0,0,0,0.6
1904,2013,2012全年,'13/06/14,'13/07/15,12.8,'13/07/24,8,,,,,,0.6,0,0.6,0,0,0,0.6
1904,2012,2011全年,'12/06/15,'12/07/17,10.9,'12/08/08,16,,,,,,0.3,0,0.3,0,0,0,0.3
1904,2011,2010全年,'11/06/10,'11/07/26,12.8,'13/10/07,548,,'11/07/26,12.8,'13/10/07,548,0.6,0,0.6,0.4,0,0.4,1
1904,2010,2009全年,'10/06/11,'10/07/16,11.8,'10/08/09,17,,,,,,0.7,0,0.7,0,0,0,0.7
1904,2009,2008全年,'09/06/19,,,,,,,,,,0,0,0,0,0,0,0
1904,2008,2007全年,'08/06/13,'08/07/10,9.7,'08/07/11,2,,,,,,0.4,0,0.4,0,0,0,0.4
1904,2007,2006全年,'07/06/13,'07/07/10,13.4,'07/07/16,5,,,,,,0.7,0,0.7,0,0,0,0.7
1904,2006,2005全年,'06/05/26,'06/06/21,9.55,'06/06/29,7,,,,,,0.5,0,0.5,0,0,0,0.5
1904,2005,2004全年,'05/05/20,'05/06/17,9.9,'06/04/06,198,,,,,,0.7,0,0.7,0,0,0,0.7
1904,2004,2003全年,'04/05/21,'04/06/25,11,'04/07/01,5,,'04/06/25,11,'04/07/01,5,0.3,0,0.3,0.3,0,0.3,0.6
1904,2003,2002全年,'03/05/23,'03/06/30,8.95,'03/07/01,2,,,,,,0.3,0,0.3,0,0,0,0.3
1904,2002,2001全年,'02/05/23,,,,,,,,,,0,0,0,0,0,0,0
1904,2001,2000全年,'01/04/27,'01/06/11,5.75,'02/02/22,170,,'01/10/12,4.01,'01/11/19,27,0.3,0,0.3,0.4,0,0.4,0.7
1904,2000,1999全年,,,,,,,,,,,0,0,0,0.7,0.3,1,1
1904,1999,1998全年,'99/04/20,,,,,,,,,,0,0,0,0,0,0,0
1904,1998,1997全年,'98/04/21,,,,,,,,,,0,0,0,0.2,0.3,0.5,0.5
1904,1997,1996全年,'97/04/30,,,,,,'97/06/03,18.2,'97/07/02,24,0,0,0,0.3,0.2,0.5,0.5
1904,1996,1995全年,'96/03/27,,,,,,'96/05/08,19.8,'97/02/26,232,0,0,0,0.9,0.1,1,1
1904,1995,1994全年,'95/04/01,,,,,,'95/05/17,32.1,'21/04/12,6570,0,0,0,1.8,0.2,2,2
1904,1994,1993全年,'94/03/23,,,,,,'94/05/21,35.3,'94/06/01,10,0,0,0,0.5,0.4,0.9,0.9
1904,1993,1992全年,'93/03/26,,,,,,'93/05/22,,'93/05/24,2,0,0,0,0,0.2,0.2,0.2
1904,1992,1991全年,'92/03/25,,,,,,'92/10/09,19.3,'93/04/02,132,0,0,0,0.2,0.6,0.8,0.8
1904,1991,1990全年,'91/03/18,,,,,,'91/09/21,26.8,'91/09/30,6,0,0,0,0,0.5,0.5,0.5
1904,1990,1989全年,'90/03/23,,,,,,'90/08/11,27.3,,,0,0,0,1,0.9,1.9,1.9
1904,1989,1988全年,,,,,,,,,,,0,0,0,0.4,0.1,0.5,0.5
1904,1988,1987全年,,,,,,,,,,,0,0,0,3.4,0,3.4,3.4
1904,1987,1986全年,,,,,,,,,,,0.4,0,0.4,1.9,0.1,2,2.4
1904,1986,1985全年,,,,,,,,,,,0.6,0,0.6,0.9,0.1,1,1.6
1904,1985,1984全年,,,,,,,,,,,0,0,0,2,0.2,2.2,2.2
1904,1984,1983全年,,,,,,,,,,,0.6,0,0.6,0.6,0.3,0.9,1.5
1905,2024,2023全年,,,,,,,,,,,0,0,0,0,0,0,0
1905,2023,2022全年,'23/06/30,'23/07/20,26.6,'23/07/20,1,'23/08/25,,,,,0.3,0,0.3,0,0,0,0.3
1905,2022,2021全年,'22/06/17,'22/07/14,16.2,'22/07/19,4,'22/08/18,,,,,0.41,0,0.41,0,0,0,0.41
1905,2021,2020全年,'21/05/25,,,,,,,,,,0,0,0,0,0,0,0
1905,2020,2019全年,'20/06/30,,,,,,,,,,0,0,0,0,0,0,0
